1/8/2018 18:00,43.88
1/8/2018 19:00,43.65
1/8/2018 20:00,44.08
1/8/2018 21:00,44.46
1/8/2018 22:00,45.9
1/8/2018 23:00,45.99
1/9/2018 00:00,44.6
1/9/2018 01:00,42.76
1/9/2018 02:00,39.15
1/9/2018 03:00,38.61
1/9/2018 04:00,39.49
1/9/2018 05:00,39.33
1/9/2018 06:00,40.5
1/9/2018 07:00,40.89
1/9/2018 08:00,41.29
1/9/2018 09:00,43.03
1/9/2018 10:00,46.87
1/9/2018 11:00,49.05
1/9/2018 12:00,49.68
1/9/2018 13:00,52.14
1/9/2018 14:00,53.58
1/9/2018 15:00,52.25
1/9/2018 16:00,52.27
1/9/2018 17:00,52.16
1/9/2018 18:00,50.16
1/9/2018 19:00,47.86
1/9/2018 20:00,47.86
1/9/2018 21:00,48.36
1/9/2018 22:00,47.64
1/9/2018 23:00,46.49
1/10/2018 00:00,45.54
1/10/2018 01:00,44.82
1/10/2018 02:00,45.46
1/10/2018 03:00,45.52
1/10/2018 04:00,44.24
1/10/2018 05:00,41.32
1/10/2018 06:00,40.91
1/10/2018 07:00,39.63
1/10/2018 08:00,40.23
1/10/2018 09:00,44.56
1/10/2018 10:00,48
1/10/2018 11:00,50.47
1/10/2018 12:00,51.89
1/10/2018 13:00,52.43
1/10/2018 14:00,51.69
1/10/2018 15:00,49.69
1/10/2018 16:00,48.52
1/10/2018 17:00,47.26
1/10/2018 18:00,44.13
1/10/2018 19:00,42.94
1/10/2018 20:00,43.5
1/10/2018 21:00,42.37
1/10/2018 22:00,39.29
1/10/2018 23:00,39.81
1/11/2018 00:00,42.57
1/11/2018 01:00,44.08
1/11/2018 02:00,42.26
1/11/2018 03:00,41.25
1/11/2018 04:00,40.33
1/11/2018 05:00,40.03
1/11/2018 06:00,39.67
1/11/2018 07:00,39.56
1/11/2018 08:00,39.92
1/11/2018 09:00,41.43
1/11/2018 10:00,43.9
1/11/2018 11:00,45.79
1/11/2018 12:00,46.6
1/11/2018 13:00,47.23
1/11/2018 14:00,47.71
1/11/2018 15:00,46.9
1/11/2018 16:00,46.13
1/11/2018 17:00,45.5
1/11/2018 18:00,44.62
1/11/2018 19:00,43.97
1/11/2018 20:00,43.52
1/11/2018 21:00,42.93
1/11/2018 22:00,42.33
1/11/2018 23:00,41.65
1/12/2018 00:00,41.04
1/12/2018 01:00,40.57
1/12/2018 02:00,40.21
1/12/2018 03:00,39.88
1/12/2018 04:00,39.56
1/12/2018 05:00,39.06
1/12/2018 06:00,38.8
1/12/2018 07:00,38.71
1/12/2018 08:00,39.15
1/12/2018 09:00,40.6
1/12/2018 10:00,43
1/12/2018 11:00,45.01
1/12/2018 12:00,41.23
1/12/2018 13:00,40.39
1/12/2018 14:00,39.78
1/12/2018 15:00,40.01
1/12/2018 16:00,40.08
1/12/2018 17:00,40.32
1/12/2018 18:00,40.26
1/12/2018 19:00,39.94
1/12/2018 20:00,39.81
1/12/2018 21:00,39.4
1/12/2018 22:00,39.13
1/12/2018 23:00,38.26
1/13/2018 00:00,36.03
1/13/2018 01:00,35.19
1/13/2018 02:00,34.3
1/13/2018 03:00,34.12
1/13/2018 04:00,34.45
1/13/2018 05:00,34.3
1/13/2018 06:00,33.76
1/13/2018 07:00,33.1
1/13/2018 08:00,32.86
1/13/2018 09:00,33.87
1/13/2018 10:00,35.53
1/13/2018 11:00,37.76
1/13/2018 12:00,41.13
1/13/2018 13:00,43.11
1/13/2018 14:00,44.19
1/13/2018 15:00,44.1
1/13/2018 16:00,42.26
1/13/2018 17:00,39.42
1/13/2018 18:00,36.82
1/13/2018 19:00,34.2
1/13/2018 20:00,32.43
1/13/2018 21:00,31.91
1/13/2018 22:00,32.67
1/13/2018 23:00,34.43
1/14/2018 00:00,33.91
1/14/2018 01:00,32.88
1/14/2018 02:00,32.25
1/14/2018 03:00,31.46
1/14/2018 04:00,31.37
1/14/2018 05:00,31.57
1/14/2018 06:00,32.05
1/14/2018 07:00,31.91
1/14/2018 08:00,32.47
1/14/2018 09:00,34.52
1/14/2018 10:00,36.79
1/14/2018 11:00,38.89
1/14/2018 12:00,43.3
1/14/2018 13:00,45.16
1/14/2018 14:00,45.63
1/14/2018 15:00,44.76
1/14/2018 16:00,42.76
1/14/2018 17:00,40.19
1/14/2018 18:00,37.54
1/14/2018 19:00,36.3
1/14/2018 20:00,35.64
1/14/2018 21:00,34.81
1/14/2018 22:00,33.94
1/14/2018 23:00,32.85
1/15/2018 00:00,34.07
1/15/2018 01:00,34.12
1/15/2018 02:00,33.82
1/15/2018 03:00,34.63
1/15/2018 04:00,34.95
1/15/2018 05:00,35.89
1/15/2018 06:00,35.78
1/15/2018 07:00,35.89
1/15/2018 08:00,37.11
1/15/2018 09:00,38.61
1/15/2018 10:00,41.63
1/15/2018 11:00,45.61
1/15/2018 12:00,48.29
1/15/2018 13:00,50.76
1/15/2018 14:00,50.29
1/15/2018 15:00,47.53
1/15/2018 16:00,45.95
1/15/2018 17:00,45.1
1/15/2018 18:00,45
1/15/2018 19:00,45.41
1/15/2018 20:00,45.7
1/15/2018 21:00,45.25
1/15/2018 22:00,44.22
1/15/2018 23:00,44.44
1/16/2018 00:00,44.31
1/16/2018 01:00,44.58
1/16/2018 02:00,44.38
1/16/2018 03:00,43.93
1/16/2018 04:00,43.9
1/16/2018 05:00,43.68
1/16/2018 06:00,43.74
1/16/2018 07:00,44.11
1/16/2018 08:00,44.56
1/16/2018 09:00,45.61
1/16/2018 10:00,45.77
1/16/2018 11:00,46.31
1/16/2018 12:00,48.56
1/16/2018 13:00,47.89
1/16/2018 14:00,47.23
1/16/2018 15:00,46.72
1/16/2018 16:00,46.06
1/16/2018 17:00,45.59
1/16/2018 18:00,45.18
1/16/2018 19:00,44.55
1/16/2018 20:00,44.04
1/16/2018 21:00,43.21
1/16/2018 22:00,42.91
1/16/2018 23:00,42.53
1/17/2018 00:00,41.95
1/17/2018 01:00,40.75
1/17/2018 02:00,40.24
1/17/2018 03:00,39.65
1/17/2018 04:00,38.84
1/17/2018 05:00,37.99
1/17/2018 06:00,37.65
1/17/2018 07:00,37.09
1/17/2018 08:00,37.31
1/17/2018 09:00,38.14
1/17/2018 10:00,38.55
1/17/2018 11:00,39.51
